r1bq1rk1/pppp1ppp/5n2/4p3/2B1P3/P2PbQ1P/1PP2PP1/RN2K2R w KQ - 0 9,5
r1bq1rk1/pppp1ppp/5n2/4p3/2B1P3/P2PQ2P/1PP2PP1/RN2K2R b KQ - 0 9,6
r1bqr1k1/pppp1ppp/5n2/4p3/2B1P3/P2PQ2P/1PP2PP1/RN2K2R w KQ - 1 10,5
r1bqr1k1/pppp1ppp/5n2/4p3/2B1P3/P2P1Q1P/1PP2PP1/RN2K2R b KQ - 2 10,-34
r1bqr1k1/pp1p1ppp/2p2n2/4p3/2B1P3/P2P1Q1P/1PP2PP1/RN2K2R w KQ - 0 11,-19
r1bqr1k1/pp1p1ppp/2p2n2/4p3/2B1P3/P1NP1Q1P/1PP2PP1/R3K2R b KQ - 1 11,-24
r1bqr1k1/p2p1ppp/2p2n2/1p2p3/2B1P3/P1NP1Q1P/1PP2PP1/R3K2R w KQ - 0 12,-23
r1bqr1k1/p2p1ppp/2p2n2/1p2p3/4P3/PBNP1Q1P/1PP2PP1/R3K2R b KQ - 1 12,-41
r1b1r1k1/p2p1ppp/2p2n2/qp2p3/4P3/PBNP1Q1P/1PP2PP1/R3K2R w KQ - 2 13,25
r1b1r1k1/p2p1ppp/2p2n2/qp2p3/4P3/PBNP1Q1P/1PP2PP1/R4RK1 b - - 3 13,4
r3r1k1/pb1p1ppp/2p2n2/qp2p3/4P3/PBNP1Q1P/1PP2PP1/R4RK1 w - - 4 14,55
r3r1k1/pb1p1ppp/2p2n2/qp2p3/4P3/PB1P1Q1P/1PP1NPP1/R4RK1 b - - 5 14,11
r3r1k1/pb1p1ppp/5n2/qpp1p3/4P3/PB1P1Q1P/1PP1NPP1/R4RK1 w - - 0 15,101
r3r1k1/pb1p1ppp/5n2/qpp1p3/4P3/PB1P1Q1P/1PP1NPP1/R2R2K1 b - - 1 15,-20
r3r1k1/pb3ppp/3p1n2/qpp1p3/4P3/PB1P1Q1P/1PP1NPP1/R2R2K1 w - - 0 16,73
r3r1k1/pb3ppp/3p1n2/qpp1p3/2P1P3/PB1P1Q1P/1P2NPP1/R2R2K1 b - - 0 16,-2
r3r1k1/pb3ppp/3p1n2/q1p1p3/2p1P3/PB1P1Q1P/1P2NPP1/R2R2K1 w - - 0 17,67
r3r1k1/pb3ppp/3p1n2/q1p1p3/2P1P3/PB3Q1P/1P2NPP1/R2R2K1 b - - 0 17,-169
2r1r1k1/pb3ppp/3p1n2/q1p1p3/2P1P3/PB3Q1P/1P2NPP1/R2R2K1 w - - 1 18,95
2r1r1k1/pb3ppp/3p1n2/q1pRp3/2P1P3/PB3Q1P/1P2NPP1/R5K1 b - - 2 18,-461
2r1r1k1/p4ppp/3p1n2/q1pbp3/2P1P3/PB3Q1P/1P2NPP1/R5K1 w - - 0 19,-378
2r1r1k1/p4ppp/3p1n2/q1pPp3/2P5/PB3Q1P/1P2NPP1/R5K1 b - - 0 19,-349
2r1r1k1/p4ppp/1q1p1n2/2pPp3/2P5/PB3Q1P/1P2NPP1/R5K1 w - - 1 20,-262
2r1r1k1/p4ppp/1q1p1n2/2pPp3/2P5/PB3Q1P/1P3PP1/R1N3K1 b - - 2 20,-337
2r1r1k1/p4ppp/1q1p1n2/2pP4/2P1p3/PB3Q1P/1P3PP1/R1N3K1 w - - 0 21,-353
2r1r1k1/p4ppp/1q1p1n2/2pP4/2P1pQ2/PB5P/1P3PP1/R1N3K1 b - - 1 21,-537
2r1r1k1/p4ppp/1q1p4/2pP3n/2P1pQ2/PB5P/1P3PP1/R1N3K1 w - - 2 22,-384
2r1r1k1/p4ppp/1q1p4/2pP3n/2P1p1Q1/PB5P/1P3PP1/R1N3K1 b - - 3 22,-556
2r1r1k1/p4ppp/1q1p1n2/2pP4/2P1p1Q1/PB5P/1P3PP1/R1N3K1 w - - 4 23,-350
2r1r1k1/p4ppp/1q1p1n2/2pP4/2P1pQ2/PB5P/1P3PP1/R1N3K1 b - - 5 23,-466
2r1r1k1/p4ppp/3p1n2/q1pP4/2P1pQ2/PB5P/1P3PP1/R1N3K1 w - - 6 24,-445
2r1r1k1/p4ppp/3p1n2/q1pP4/2P1pQ2/P6P/1PB2PP1/R1N3K1 b - - 7 24,-522
2r1r1k1/p4ppp/3p1n2/2pP4/2P1pQ2/P6P/1PB2PP1/R1N1q1K1 w - - 8 25,-512
2r1r1k1/p4ppp/3p1n2/2pP4/2P1pQ2/P6P/1PB2PPK/R1N1q3 b - - 9 25,-578
2r1r1k1/p4ppp/3p4/2pP3n/2P1pQ2/P6P/1PB2PPK/R1N1q3 w - - 10 26,-372
2r1r1k1/p4ppp/3Q4/2pP3n/2P1p3/P6P/1PB2PPK/R1N1q3 b - - 0 26,-840
2r1r1k1/p4ppp/3Q4/2pP3n/2P1p3/P6P/1PB2qPK/R1N5 w - - 0 27,-856
2r1r1k1/p4ppp/3Q4/2pP3n/2P1B3/P6P/1P3qPK/R1N5 b - - 0 27,-883
2r3k1/p4ppp/3Q4/2pP3n/2P1r3/P6P/1P3qPK/R1N5 w - - 0 28,-786
2r3k1/p4ppp/3Q4/2pP3n/2P1r3/P2N3P/1P3qPK/R7 b - - 1 28,-932
2r3k1/p4ppp/3Q4/2pP3n/2P1r3/P2N2qP/1P4PK/R7 w - - 2 29,-497
2r3k1/p4ppp/3Q4/2pP3n/2P1r3/P2N2qP/1P4P1/R5K1 b - - 3 29,-1533
2r3k1/p4ppp/3Q4/2pP3n/2P1r3/P2q3P/1P4P1/R5K1 w - - 0 30,-1155
2r3k1/p4ppp/3Q4/2pP3n/2P1r3/P2q3P/1P4P1/5RK1 b - - 1 30,-1172
4r1k1/p4ppp/3Q4/2pP3n/2P1r3/P2q3P/1P4P1/5RK1 w - - 2 31,-1170
4r1k1/p2Q1ppp/8/2pP3n/2P1r3/P2q3P/1P4P1/5RK1 b - - 3 31,-1195
4r1k1/p2Q1ppp/8/2pP3n/2P1r3/P3q2P/1P4P1/5RK1 w - - 4 32,-1255
rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,74
rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,69
rnb1kbnr/ppp1pppp/8/3q4/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 3,90
rnb1kbnr/ppp1pppp/8/3q4/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 3,81
rnb1kbnr/ppp1pppp/8/4q3/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 4,99
rnb1kbnr/ppp1pppp/8/4q3/8/2N5/PPPPBPPP/R1BQK1NR b KQkq - 3 4,133
r1b1kbnr/ppp1pppp/n7/4q3/8/2N5/PPPPBPPP/R1BQK1NR w KQkq - 4 5,222
r1b1kbnr/ppp1pppp/n7/4q3/3P4/2N5/PPP1BPPP/R1BQK1NR b KQkq - 0 5,232
r1b1kbnr/ppp1pppp/n7/5q2/3P4/2N5/PPP1BPPP/R1BQK1NR w KQkq - 1 6,290
r1b1kbnr/ppp1pppp/B7/5q2/3P4/2N5/PPP2PPP/R1BQK1NR b KQkq - 0 6,87
r1b1kbnr/p1p1pppp/p7/5q2/3P4/2N5/PPP2PPP/R1BQK1NR w KQkq - 0 7,63
r1b1kbnr/p1p1pppp/p7/5q2/3P4/2N2N2/PPP2PPP/R1BQK2R b KQkq - 1 7,67
r1b1kbnr/p1p1pppp/p3q3/8/3P4/2N2N2/PPP2PPP/R1BQK2R w KQkq - 2 8,191
r1b1kbnr/p1p1pppp/p3q3/8/3P4/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 8,231
r3kbnr/pbp1pppp/p3q3/8/3P4/2N1BN2/PPP2PPP/R2QK2R w KQkq - 4 9,306
r3kbnr/pbp1pppp/p3q3/6N1/3P4/2N1B3/PPP2PPP/R2QK2R b KQkq - 5 9,126
r3kbnr/pbp1pppp/p7/6N1/2qP4/2N1B3/PPP2PPP/R2QK2R w KQkq - 6 10,137
r3kbnr/pbp1pppp/p7/6NQ/2qP4/2N1B3/PPP2PPP/R3K2R b KQkq - 7 10,-9
r3kbnr/p1p1pppp/p7/6NQ/2qP4/2N1B3/PPP2PbP/R3K2R w KQkq - 0 11,52
r3kbnr/p1p1pQpp/p7/6N1/2qP4/2N1B3/PPP2PbP/R3K2R b KQkq - 0 11,-471
r3kbnr/p1p1pqpp/p7/6N1/3P4/2N1B3/PPP2PbP/R3K2R w KQkq - 0 12,-444
r3kbnr/p1p1pNpp/p7/8/3P4/2N1B3/PPP2PbP/R3K2R b KQkq - 0 12,-461
r4bnr/p1p1pkpp/p7/8/3P4/2N1B3/PPP2PbP/R3K2R w KQ - 0 13,-462
r4bnr/p1p1pkpp/p7/8/3P4/2N1B3/PPP2PbP/R3K1R1 b Q - 1 13,-466
r4bnr/p1p1pkpp/p7/8/3P4/2N1Bb2/PPP2P1P/R3K1R1 w Q - 2 14,-472
r4bnr/p1p1pkpp/p7/8/3P4/2N1BbR1/PPP2P1P/R3K3 b Q - 3 14,-465
r4bnr/p1p1pkpp/p7/7b/3P4/2N1B1R1/PPP2P1P/R3K3 w Q - 4 15,-415
r4bnr/p1p1pkpp/p7/7b/3P4/2N1B2R/PPP2P1P/R3K3 b Q - 5 15,-496
r4bnr/p1p1pk1p/p5p1/7b/3P4/2N1B2R/PPP2P1P/R3K3 w Q - 0 16,-470
r4bnr/p1p1pk1p/p5p1/7b/3PN3/4B2R/PPP2P1P/R3K3 b Q - 1 16,-480
r4b1r/p1p1pk1p/p4np1/7b/3PN3/4B2R/PPP2P1P/R3K3 w Q - 2 17,-425
r4b1r/p1p1pk1p/p4np1/2N4b/3P4/4B2R/PPP2P1P/R3K3 b Q - 3 17,-576
r4b1r/p1p2k1p/p3pnp1/2N4b/3P4/4B2R/PPP2P1P/R3K3 w Q - 0 18,-488
r4b1r/p1p2k1p/N3pnp1/7b/3P4/4B2R/PPP2P1P/R3K3 b Q - 0 18,-584
2r2b1r/p1p2k1p/N3pnp1/7b/3P4/4B2R/PPP2P1P/R3K3 w Q - 1 19,-557
2r2b1r/p1p2k1p/N3pnp1/7b/3P1B2/7R/PPP2P1P/R3K3 b Q - 2 19,-587
2r2b1r/p1p2k1p/N3pnp1/8/3P1Bb1/7R/PPP2P1P/R3K3 w Q - 3 20,-449
2r2b1r/p1p2k1p/N3pnp1/8/3P1Bb1/6R1/PPP2P1P/R3K3 b Q - 4 20,-586
2r2b1r/p4k1p/N1p1pnp1/8/3P1Bb1/6R1/PPP2P1P/R3K3 w Q - 0 21,-394
2r2b1r/p4k1p/2p1pnp1/8/1N1P1Bb1/6R1/PPP2P1P/R3K3 b Q - 1 21,-875
2r4r/p4k1p/2p1pnp1/8/1b1P1Bb1/6R1/PPP2P1P/R3K3 w Q - 0 22,-864
2r4r/p4k1p/2p1pnp1/8/1b1P1Bb1/2P3R1/PP3P1P/R3K3 b Q - 0 22,-878
2r4r/p4k1p/2p1pnp1/b7/3P1Bb1/2P3R1/PP3P1P/R3K3 w Q - 1 23,-824
2r4r/p4k1p/2p1pnp1/b7/1P1P1Bb1/2P3R1/P4P1P/R3K3 b Q - 0 23,-859
2r4r/p1b2k1p/2p1pnp1/8/1P1P1Bb1/2P3R1/P4P1P/R3K3 w Q - 1 24,-838
2r4r/p1B2k1p/2p1pnp1/8/1P1P2b1/2P3R1/P4P1P/R3K3 b Q - 0 24,-849
7r/p1r2k1p/2p1pnp1/8/1P1P2b1/2P3R1/P4P1P/R3K3 w Q - 0 25,-824
7r/p1r2k1p/2p1pnp1/8/1P1P2b1/2P3R1/P4P1P/1R2K3 b - - 1 25,-863
7r/p1r2k1p/2p2np1/4p3/1P1P2b1/2P3R1/P4P1P/1R2K3 w - - 0 26,-817
7r/p1r2k1p/2p2np1/4P3/1P4b1/2P3R1/P4P1P/1R2K3 b - - 0 26,-833
4r3/p1r2k1p/2p2np1/4P3/1P4b1/2P3R1/P4P1P/1R2K3 w - - 1 27,-838
4r3/p1r2k1p/2p2np1/4P3/1P3Pb1/2P3R1/P6P/1R2K3 b - - 0 27,-844
4r3/p2r1k1p/2p2np1/4P3/1P3Pb1/2P3R1/P6P/1R2K3 w - - 1 28,-846
4r3/p2r1k1p/2p2np1/4P3/1P3Pb1/2P3R1/P4K1P/1R6 b - - 2 28,-1029
4r3/p4k1p/2p2np1/4P3/1P3Pb1/2P3R1/P2r1K1P/1R6 w - - 3 29,-863
4r3/p4k1p/2p2np1/4P3/1P3Pb1/2P3R1/P2r3P/1R4K1 b - - 4 29,-885
4r3/p4k1p/2p2np1/4P3/1P3Pb1/2P3R1/r6P/1R4K1 w - - 0 30,-694
4r3/p4k1p/2p2Pp1/8/1P3Pb1/2P3R1/r6P/1R4K1 b - - 0 30,-785
4r3/p6p/2p2kp1/8/1P3Pb1/2P3R1/r6P/1R4K1 w - - 0 31,-192
4r3/p6p/2p2kp1/8/1P3PR1/2P5/r6P/1R4K1 b - - 0 31,-182
4r3/p6p/2p3p1/5k2/1P3PR1/2P5/r6P/1R4K1 w - - 1 32,-134
4r3/p6p/2p3p1/5k2/1P3P2/2P5/r5RP/1R4K1 b - - 2 32,-58
4r3/p6p/2p3p1/5k2/1P3P2/2P5/6rP/1R4K1 w - - 0 33,-71
4r3/p6p/2p3p1/5k2/1P3P2/2P5/6KP/1R6 b - - 0 33,-49
8/p6p/2p3p1/5k2/1P3P2/2P5/4r1KP/1R6 w - - 1 34,-74
8/p6p/2p3p1/5k2/1P3P2/2P2K2/4r2P/1R6 b - - 2 34,-218
8/p6p/2p3p1/5k2/1P2rP2/2P2K2/7P/1R6 w - - 3 35,-24
8/p6p/2p3p1/5k2/1P2rP2/2P2K2/7P/R7 b - - 4 35,-15
8/p6p/2p3p1/5k2/1P3r2/2P2K2/7P/R7 w - - 0 36,-13
8/p6p/2p3p1/5k2/1P3r2/2P3K1/7P/R7 b - - 1 36,-50
8/p6p/2p3p1/5k2/1P4r1/2P3K1/7P/R7 w - - 2 37,-14
8/p6p/2p3p1/5k2/1P4r1/2P4K/7P/R7 b - - 3 37,-45
8/p7/2p3p1/5k1p/1P4r1/2P4K/7P/R7 w - - 0 38,-28
8/R7/2p3p1/5k1p/1P4r1/2P4K/7P/8 b - - 0 38,-23
8/R7/2p5/5kpp/1P4r1/2P4K/7P/8 w - - 0 39,-13
8/5R2/2p5/5kpp/1P4r1/2P4K/7P/8 b - - 1 39,-13
8/5R2/2p3k1/6pp/1P4r1/2P4K/7P/8 w - - 2 40,-33
8/8/2p3k1/6pp/1P4r1/2P2R1K/7P/8 b - - 3 40,-33
8/8/2p3k1/6pp/1P3r2/2P2R1K/7P/8 w - - 4 41,32
8/8/2p3k1/6pp/1P3R2/2P4K/7P/8 b - - 0 41,29
8/8/2p3k1/7p/1P3p2/2P4K/7P/8 w - - 0 42,14
8/8/2p3k1/7p/1P3p2/2P5/6KP/8 b - - 1 42,10
8/8/2p5/6kp/1P3p2/2P5/6KP/8 w - - 2 43,471
8/8/2p5/6kp/1PP2p2/8/6KP/8 b - - 0 43,516
8/8/2p5/6k1/1PP2p1p/8/6KP/8 w - - 0 44,719
8/8/2p5/1P4k1/2P2p1p/8/6KP/8 b - - 0 44,740
8/8/8/1p4k1/2P2p1p/8/6KP/8 w - - 0 45,4741
8/8/8/1P4k1/5p1p/8/6KP/8 b - - 0 45,6076
8/8/8/1P6/5pkp/8/6KP/8 w - - 1 46,6183
8/8/1P6/8/5pkp/8/6KP/8 b - - 0 46,6200
8/8/1P6/8/6kp/5p2/6KP/8 w - - 0 47,7084
8/8/1P6/8/6kp/5p2/5K1P/8 b - - 1 47,7203
8/8/1P6/8/5k1p/5p2/5K1P/8 w - - 2 48,7203
8/1P6/8/8/5k1p/5p2/5K1P/8 b - - 0 48,7163
8/8/8/8/1Q2k3/5p1p/5K1P/8 b - - 2 50,7161
8/8/8/3k4/1Q6/5p1p/5K1P/8 w - - 3 51,6068
8/8/8/3k4/1Q6/5K1p/7P/8 b - - 0 51,7221
8/8/8/4k3/1Q6/6Kp/7P/8 b - - 2 52,7163
rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,4
rnbqkbnr/pppp1ppp/4p3/8/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,12
rnbqkbnr/pppp1ppp/4p3/8/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,0
rnbqkbnr/ppp2ppp/3pp3/8/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3,55
rnbqkbnr/ppp2ppp/3pp3/8/3P4/3BP3/PPP2PPP/RNBQK1NR b KQkq - 1 3,28
rnbqkbnr/pp3ppp/2ppp3/8/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,88
rnbqkbnr/pp3ppp/2ppp3/8/3P4/3BPN2/PPP2PPP/RNBQK2R b KQkq - 1 4,68
rnbqk1nr/pp2bppp/2ppp3/8/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq - 2 5,104
rnbqk1nr/pp2bppp/2ppp3/8/3P4/2NBPN2/PPP2PPP/R1BQK2R b KQkq - 3 5,45
rnbqk2r/pp2bppp/2pppn2/8/3P4/2NBPN2/PPP2PPP/R1BQK2R w KQkq - 4 6,65
rnbqk2r/pp2bppp/2pppn2/8/3P4/2NBPN2/PPPB1PPP/R2QK2R b KQkq - 5 6,24
rn1qk2r/pp1bbppp/2pppn2/8/3P4/2NBPN2/PPPB1PPP/R2QK2R w KQkq - 6 7,80
rn1qk2r/pp1bbppp/2pppn2/8/3P4/2NBPN2/PPPBQPPP/R3K2R b KQkq - 7 7,77
rn1qk2r/pp1bbppp/3ppn2/2p5/3P4/2NBPN2/PPPBQPPP/R3K2R w KQkq - 0 8,97
rn1qk2r/pp1bbppp/3ppn2/2P5/8/2NBPN2/PPPBQPPP/R3K2R b KQkq - 0 8,140
rn1qk2r/pp1bbppp/4pn2/2p5/8/2NBPN2/PPPBQPPP/R3K2R w KQkq - 0 9,90
rn1qk2r/pp1bbppp/4pn2/2p5/8/2NBPN2/PPPBQPPP/R4RK1 b kq - 1 9,73
rn1qk2r/p2bbppp/1p2pn2/2p5/8/2NBPN2/PPPBQPPP/R4RK1 w kq - 0 10,166
rn1qk2r/p2bbppp/1p2pn2/2p5/8/2NBPN2/PPPBQPPP/R3R1K1 b kq - 1 10,63
rn1qk2r/p3bppp/1pb1pn2/2p5/8/2NBPN2/PPPBQPPP/R3R1K1 w kq - 2 11,164
rn1qk2r/p3bppp/1pb1pn2/2p5/4P3/2NB1N2/PPPBQPPP/R3R1K1 b kq - 0 11,166
rn1q1rk1/p3bppp/1pb1pn2/2p5/4P3/2NB1N2/PPPBQPPP/R3R1K1 w - - 1 12,198
rn1q1rk1/p3bppp/1pb1pn2/2p1P3/8/2NB1N2/PPPBQPPP/R3R1K1 b - - 0 12,141
rn1q1rk1/p3bppp/1pb1p3/2pnP3/8/2NB1N2/PPPBQPPP/R3R1K1 w - - 1 13,146
rn1q1rk1/p3bppp/1pb1p3/2pNP3/8/3B1N2/PPPBQPPP/R3R1K1 b - - 0 13,128
rn3rk1/p3bppp/1pb1p3/2pqP3/8/3B1N2/PPPBQPPP/R3R1K1 w - - 0 14,224
rn3rk1/p3bppp/1pb1p3/2pqP3/2B5/5N2/PPPBQPPP/R3R1K1 b - - 1 14,86
rn3rk1/p2qbppp/1pb1p3/2p1P3/2B5/5N2/PPPBQPPP/R3R1K1 w - - 2 15,93
rn3rk1/p2qbppp/1pb1p3/2p1P3/2B5/5N2/PPPBQPPP/3RR1K1 b - - 3 15,55
rn3rk1/pq2bppp/1pb1p3/2p1P3/2B5/5N2/PPPBQPPP/3RR1K1 w - - 4 16,71
rn3rk1/pq2bppp/1pb1p3/2p1P1B1/2B5/5N2/PPP1QPPP/3RR1K1 b - - 5 16,-288
rn2r1k1/pq2bppp/1pb1p3/2p1P1B1/2B5/5N2/PPP1QPPP/3RR1K1 w - - 6 17,118
rn2r1k1/pq2Bppp/1pb1p3/2p1P3/2B5/5N2/PPP1QPPP/3RR1K1 b - - 0 17,133
rn4k1/pq2rppp/1pb1p3/2p1P3/2B5/5N2/PPP1QPPP/3RR1K1 w - - 0 18,112
rn1R2k1/pq2rppp/1pb1p3/2p1P3/2B5/5N2/PPP1QPPP/4R1K1 b - - 1 18,117
rn1Rr1k1/pq3ppp/1pb1p3/2p1P3/2B5/5N2/PPP1QPPP/4R1K1 w - - 2 19,94
rn1Rr1k1/pq3ppp/1pb1p3/2p1P3/2B5/5N2/PPP1QPPP/3R2K1 b - - 3 19,8
rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,43
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,27
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,32
rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,32
rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,33
rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4,25
r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5,26
r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 2 5,54
r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 3 6,56
r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/2P1BN2/PP3PPP/RN1QKB1R b KQkq - 4 6,-232
r1b1kbnr/pp3ppp/2n1p3/2ppP3/3P4/2P1BN2/Pq3PPP/RN1QKB1R w KQkq - 0 7,-207
r1b1kbnr/pp3ppp/2n1p3/2ppP3/3P4/2P1BN2/Pq1N1PPP/R2QKB1R b KQkq - 1 7,-200
r1b1kbnr/pp3ppp/2n1p3/3pP3/3p4/2P1BN2/Pq1N1PPP/R2QKB1R w KQkq - 0 8,-59
r1b1kbnr/pp3ppp/2n1p3/3pP3/3P4/4BN2/Pq1N1PPP/R2QKB1R b KQkq - 0 8,-75
r1b1kbnr/pp3ppp/4p3/3pP3/1n1P4/4BN2/Pq1N1PPP/R2QKB1R w KQkq - 1 9,52
r1b1kbnr/pp3ppp/4p3/3pP3/1n1P4/4BN2/Pq1N1PPP/1R1QKB1R b Kkq - 2 9,-246
r1b1kbnr/pp3ppp/4p3/3pP3/1n1P4/4BN2/q2N1PPP/1R1QKB1R w Kkq - 0 10,-121
r1b1kbnr/pp3ppp/4p3/3pP3/1n1P4/1Q2BN2/q2N1PPP/1R2KB1R b Kkq - 1 10,-321
r1b1kbnr/pp3ppp/4p3/3pP3/1n1P4/1q2BN2/3N1PPP/1R2KB1R w Kkq - 0 11,-335
r1b1kbnr/pp3ppp/4p3/3pP3/1n1P4/1N2BN2/5PPP/1R2KB1R b Kkq - 0 11,-357
r1b1kbnr/pp3ppp/4p3/3pP3/3P4/1N2BN2/2n2PPP/1R2KB1R w Kkq - 1 12,-292
r1b1kbnr/pp3ppp/4p3/3pP3/3P4/1N2BN2/2n2PPP/1R1K1B1R b kq - 2 12,-273
r1b1kbnr/pp3ppp/4p3/3pP3/3P4/1N2nN2/5PPP/1R1K1B1R w kq - 0 13,-221
r1b1kbnr/pp3ppp/4p3/3pP3/3P4/1N2PN2/6PP/1R1K1B1R b kq - 0 13,-205
r1b1kb1r/pp2nppp/4p3/3pP3/3P4/1N2PN2/6PP/1R1K1B1R w kq - 1 14,-139
r1b1kb1r/pp2nppp/4p3/2NpP3/3P4/4PN2/6PP/1R1K1B1R b kq - 2 14,-180
r1b1kb1r/pp3ppp/4p3/2NpPn2/3P4/4PN2/6PP/1R1K1B1R w kq - 3 15,-125
r1b1kb1r/pp3ppp/4p3/2NpPn2/3PP3/5N2/6PP/1R1K1B1R b kq - 0 15,-317
r1b1kb1r/pp3ppp/4p3/2N1Pn2/3Pp3/5N2/6PP/1R1K1B1R w kq - 0 16,-146
r1b1kb1r/pp3ppp/4p3/4Pn2/3PN3/5N2/6PP/1R1K1B1R b kq - 0 16,-187
r1b1kb1r/pp3ppp/4p3/4P3/3PN3/4nN2/6PP/1R1K1B1R w kq - 1 17,-143
r1b1kb1r/pp3ppp/4p3/4P3/3PN3/4nN2/4K1PP/1R3B1R b kq - 2 17,-272
r1b1kb1r/pp3ppp/4p3/4P3/3PN3/5N2/4K1PP/1R3n1R w kq - 0 18,-177
r1b1kb1r/pp3ppp/4p3/4P3/3PN3/5N2/4K1PP/1R3R2 b kq - 0 18,-213
r1b1kb1r/p4ppp/1p2p3/4P3/3PN3/5N2/4K1PP/1R3R2 w kq - 0 19,-185
r1b1kb1r/p4ppp/1p2p3/4P3/3P4/5N2/3NK1PP/1R3R2 b kq - 1 19,-595
r3kb1r/p4ppp/bp2p3/4P3/3P4/5N2/3NK1PP/1R3R2 w kq - 2 20,-609
rnbqkbnr/pppp1ppp/4p3/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,8
rnbqkbnr/ppp2ppp/4p3/3p4/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,17
rnbqkbnr/ppp2ppp/4p3/3P4/8/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 3,29
rnbqkbnr/ppp2ppp/8/3p4/8/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4,18
rnbqkbnr/ppp2ppp/8/3p4/8/5N2/PPPPQPPP/RNB1KB1R b KQkq - 1 4,-68
rnbqk1nr/ppp1bppp/8/3p4/8/5N2/PPPPQPPP/RNB1KB1R w KQkq - 2 5,-79
rnbqk1nr/ppp1bppp/8/3p4/8/2N2N2/PPPPQPPP/R1B1KB1R b KQkq - 3 5,-73
rnbqk2r/ppp1bppp/5n2/3p4/8/2N2N2/PPPPQPPP/R1B1KB1R w KQkq - 4 6,-75
rnbqk2r/ppp1bppp/5n2/3p4/3P4/2N2N2/PPP1QPPP/R1B1KB1R b KQkq - 0 6,-66
rnbq1rk1/ppp1bppp/5n2/3p4/3P4/2N2N2/PPP1QPPP/R1B1KB1R w KQ - 1 7,-59
rnbq1rk1/ppp1bppp/5n2/3p4/3P2P1/2N2N2/PPP1QP1P/R1B1KB1R b KQ - 0 7,-391
rn1q1rk1/ppp1bppp/5n2/3p4/3P2b1/2N2N2/PPP1QP1P/R1B1KB1R w KQ - 0 8,-381
rn1q1rk1/ppp1bppp/5n2/3p4/3P2b1/2N2N2/PPP1QPBP/R1B1K2R b KQ - 1 8,-373
r2q1rk1/pppnbppp/5n2/3p4/3P2b1/2N2N2/PPP1QPBP/R1B1K2R w KQ - 2 9,-375
r2q1rk1/pppnbppp/5n2/3p4/3P2b1/2N2N2/PPP1QPBP/R1B2RK1 b - - 3 9,-372
r2q1rk1/pp1nbppp/2p2n2/3p4/3P2b1/2N2N2/PPP1QPBP/R1B2RK1 w - - 0 10,-366
r2q1rk1/pp1nbppp/2p2n2/3p4/3P2b1/2N2N1P/PPP1QPB1/R1B2RK1 b - - 0 10,-351
r2q1rk1/pp1nbppp/2p2n2/3p3b/3P4/2N2N1P/PPP1QPB1/R1B2RK1 w - - 1 11,-360
r2q1rk1/pp1nbppp/2p2n2/3p3b/3P1B2/2N2N1P/PPP1QPB1/R4RK1 b - - 2 11,-360
r2qr1k1/pp1nbppp/2p2n2/3p3b/3P1B2/2N2N1P/PPP1QPB1/R4RK1 w - - 3 12,-349
